subdir frame_num face_startX face_startY face_endX face_endY face_height face_width face_x_center face_y_center yaw pitch roll attention_label
HH0647-rgb_2017_2_5_21_0_0 5 -0.458772958751532 -0.5863385580082016 -1.0040482554411796 -0.08201864431167272 0.6027595226116031 -0.12507134549698648 -0.6095559703624889 1 0
HH0647-rgb_2017_2_5_21_0_0 10 0.03071118240480903 -0.08461042525467215 -1.1202431351781212 -0.20152877233338132 1.468582642262212 0.24272739383011988 -1.720165924759299 1 1
HH0647-rgb_2017_2_5_21_0_0 15 0.03071118240480903 -0.14035799556061984 -1.13684240371197 0.5155319957968703 1.7932663121311903 0.30402718371797094 -1.773052113063909 1 0
HH0647-rgb_2017_2_5_21_0_0 15 2.42918347407088 2.145292386983236 2.942427838481373 -0.7990794124419243 1.2521268623495598 -0.12507134549698648 0.4481677957297111 2 0
HH0647-rgb_2017_2_5_21_0_0 20 0.12860801063607724 0.1941274262750664 -1.0828947809769613 -0.7990794124419243 0.16984796278629882 -0.2476709252726886 -2.143255431196179 2 0
HH0647-rgb_2017_2_5_21_0_0 20 3.799739069308635 4.319447628915197 2.174711668790866 -0.052141112306245574 -0.04660781712635333 -1.2284675634783055 1.082802055385031 2 0
HH0647-rgb_2017_2_5_21_0_0 25 0.22650483886734543 0.1383798559691187 -1.1326925865785078 -0.141773708322527 -0.2630635970390055 0.12012781405441776 -1.2970764183224188 2 0
HH0647-rgb_2017_2_5_21_0_0 25 nan nan nan nan nan nan nan 0 0
HH0647-rgb_2017_2_5_21_0_0 30 0.12860801063607724 0.1383798559691187 -0.9874489869073309 -2.2630784807078546 0.4945316326552771 -0.9219686140390503 -0.5037835937532689 0 0
HH0647-rgb_2017_2_5_21_0_0 30 nan nan nan nan nan nan nan 0 0
HH0647-rgb_2017_2_5_21_0_0 35 0.6180921517924183 0.2498749965810141 -0.8837035585707758 -2.770996524800116 1.0356710824369075 1.0396246623721839 -1.931710677977739 2 0
HH0647-rgb_2017_2_5_21_0_0 35 nan nan nan nan nan nan nan 0 0
HH0647-rgb_2017_2_5_21_0_0 40 0.6180921517924183 0.3056225668869618 -0.6471639819634304 -2.770996524800116 1.7932663121311903 0.8557252927086305 -2.777889690851499 2 0
HH0647-rgb_2017_2_5_21_0_0 40 nan nan nan nan nan nan nan 0 0
HH0647-rgb_2017_2_5_21_0_0 45 0.9117826364862228 0.8073506996404912 -0.8090068501684562 -2.561853800762126 0.8192153025242553 0.6105261331572263 -2.037483054586959 2 2
HH0647-rgb_2017_2_5_21_0_0 45 nan nan nan nan nan nan nan 0 0
HH0647-rgb_2017_2_5_21_0_0 50 1.2544215352956616 1.4763215433118637 -0.5351189193599509 -2.741118992794689 1.576810532218538 0.365326973605822 -0.7682145352763189 2 0
HH0647-rgb_2017_2_5_21_0_0 50 nan nan nan nan nan nan nan 0 0
HH0647-rgb_2017_2_5_21_0_0 55 1.939699332914539 1.7550593948416022 -0.1450361088145041 -2.0539357566698646 2.0097220920438423 0.48792655338152413 -3.2009791972883788 2 0
HH0647-rgb_2017_2_5_21_0_0 55 nan nan nan nan nan nan nan 0 0
HH0647-rgb_2017_2_5_21_0_0 65 3.457100170499196 3.315991363408138 1.2244035452280222 -1.9941806926590102 0.8192153025242553 0.8557252927086305 -2.777889690851499 2 0
HH0647-rgb_2017_2_5_21_0_0 65 nan nan nan nan nan nan nan 0 0
HH0647-rgb_2017_2_5_21_0_0 70 4.289223210464976 2.981505941572452 2.398801793997825 -1.9941806926590102 1.2521268623495598 0.6718259230450773 -2.143255431196179 2 0
HH0647-rgb_2017_2_5_21_0_0 70 nan nan nan nan nan nan nan 0 0
HH0647-rgb_2017_2_5_21_0_0 75 nan nan nan nan nan nan nan 0 0
HH0647-rgb_2017_2_5_21_0_0 80 -0.4098245446358979 -0.7535812689260446 -0.2819800742187567 -2.2929560127132818 -0.04660781712635333 -0.6154696645997949 1.928981068258791 0 0
HH0647-rgb_2017_2_5_21_0_0 85 -0.21403088817336147 -0.5305909877022538 -0.045440497611411286 -2.41246614073499 -0.1548357070826794 0.8557252927086305 0.3952816074251011 2 0
HH0647-rgb_2017_2_5_21_0_0 90 -0.06718564582645917 0.2498749965810141 0.18694926186247196 -2.531976268756699 1.468582642262212 0.365326973605822 -0.02780789901177888 2 1
HH0647-rgb_2017_2_5_21_0_0 95 -0.16508247405772739 -0.19610556586656755 0.15375072479477433 -2.382588608729563 0.6027595226116031 -0.18637113538483754 0.977029678775811 2 0
HH0647-rgb_2017_2_5_21_0_0 100 nan nan nan nan nan nan nan 0 0
HH0647-rgb_2017_2_5_21_0_0 105 0.03071118240480903 0.1383798559691187 -0.472871662358018 -0.35091643236051706 -2.102937726296549 0.24272739383011988 0.3423954191204911 2 0
HH0647-rgb_2017_2_5_21_0_0 110 0.12860801063607724 0.026884715357223275 -0.472871662358018 -0.7094468164256428 -0.47951937695165764 0.30402718371797094 -0.18646646392560887 2 0
HH0647-rgb_2017_2_5_21_0_0 115 -0.06718564582645917 0.1383798559691187 -0.2529313542845213 -2.5020987367512717 1.1438989723932336 0.9170250825964815 -0.29223884053482885 2 1
HH0647-rgb_2017_2_5_21_0_0 120 -0.06718564582645917 0.026884715357223275 -0.07863903467910889 -2.741118992794689 1.9014942020875163 0.8557252927086305 -0.45089740544865886 1 1
HH0647-rgb_2017_2_5_21_0_0 125 0.03071118240480903 0.2498749965810141 -0.028841229077562484 -2.8307515888109704 2.3344057619128207 0.9783248724843326 -0.5566697820578789 1 1
HH0647-rgb_2017_2_5_21_0_0 130 0.03071118240480903 0.2498749965810141 -0.028841229077562484 -2.8307515888109704 2.1179499820001686 0.9170250825964815 -0.45089740544865886 1 1
HH0647-rgb_2017_2_5_21_0_0 135 0.12860801063607724 0.1383798559691187 0.012656942257059524 -2.860629120816397 2.1179499820001686 0.8557252927086305 -0.6095559703624889 1 1
